specificationVersionNumber^releaseVersionNumber^fileName^fileAvailableTimeStamp^fileUtcTimeOffset^sender^recipient^sequenceNumber^callEventsCount^eventType^imsi^imei^callEventStartTimeStamp^utcTimeOffset^callEventDuration^causeForTermination^accessPointNameNI^accessPointNameOI^dataVolumeIncoming^dataVolumeOutgoing^sgsnAddress^ggsnAddress^chargingId^chargeAmount^teleServiceCode^bearerServiceCode^supplementaryServiceCode^dialledDigits^connectedNumber^thirdPartyNumber^callingNumber^recEntityId^callReference^locationArea^cellId^msisdn^servingNetwork
2^1^^2017-04-27 12:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 19:04:14^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 12:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 19:04:39^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 12:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 19:04:46^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 12:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 19:04:51^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 12:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 19:05:08^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:01:54^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:02:09^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:02:19^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:02:24^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:02:28^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:02:51^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:02:55^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:04:10^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:04:14^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:04:39^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:04:46^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:04:51^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 13:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 20:05:08^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:01:54^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:02:09^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:02:19^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:02:24^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:02:28^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:02:51^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:02:55^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:04:10^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:04:14^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:04:39^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:04:46^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:04:51^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
2^1^^2017-04-27 14:11:29^-0400^FRAKS^ITAUT^0304561^^mtc^250209890003812^355587045959674^2017-04-27 21:05:08^+0300^0^0^^^^^^^^0^21^^^^^^39043490008^33672054364^^^^^
